"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.040610250E0,-5.568880588E-3,1.513669491E-1,7.325118780E-2,1.682519011E-1
3.050625250E0,-9.147083387E-3,1.385571659E-1,7.321561873E-2,1.569786106E-1
3.060640250E0,-1.117215026E-2,1.265750825E-1,7.722686976E-2,1.486945119E-1
3.070656250E0,-1.099807583E-2,1.133224741E-1,7.474796474E-2,1.361991154E-1
3.080671250E0,-1.517710835E-2,1.015582234E-1,7.162487507E-2,1.251980035E-1
3.090686250E0,-1.812306978E-2,8.992467076E-2,7.471271604E-2,1.183084190E-1
3.100702250E0,-1.670174114E-2,7.567889243E-2,6.930756569E-2,1.039700994E-1
3.110717250E0,-1.749938354E-2,6.283719093E-2,7.025441527E-2,9.586669835E-2
3.120732250E0,-1.598830707E-2,5.102234334E-2,6.779844314E-2,8.634543633E-2
3.130748250E0,-2.112694457E-2,3.977503255E-2,6.665448099E-2,8.044389870E-2
3.140763250E0,-2.130031586E-2,2.522059157E-2,6.122562662E-2,6.955831402E-2
3.150778250E0,-2.092951722E-2,9.268001653E-3,5.994170532E-2,6.416345207E-2
3.160794250E0,-2.314340323E-2,-4.339419305E-3,5.632513016E-2,6.104889812E-2
3.170809250E0,-2.188451961E-2,-1.542811468E-2,5.346281454E-2,5.979323925E-2
3.180824250E0,-2.389573865E-2,-2.976550907E-2,4.867418483E-2,6.185602739E-2
3.190840250E0,-2.133276686E-2,-4.279116541E-2,4.537791759E-2,6.591908816E-2
3.200855250E0,-2.140413970E-2,-5.382171273E-2,4.331476986E-2,7.232622793E-2
3.210870250E0,-2.525659278E-2,-6.707663834E-2,3.662829474E-2,8.049101108E-2
3.220886250E0,-2.091111243E-2,-7.934474945E-2,3.377817944E-2,8.873460032E-2
3.230901250E0,-2.280483767E-2,-9.249389172E-2,2.732109837E-2,9.910410205E-2
3.240917250E0,-2.372655831E-2,-1.049596146E-1,2.394101396E-2,1.102390240E-1
3.250932250E0,-2.210508287E-2,-1.165844277E-1,2.094421722E-2,1.204957414E-1
3.260947250E0,-2.128589526E-2,-1.302491128E-1,1.935031638E-2,1.333879885E-1
3.270963250E0,-2.432480827E-2,-1.391458958E-1,1.347230189E-2,1.418970738E-1
3.280978250E0,-2.030290291E-2,-1.507018954E-1,1.203179732E-2,1.525386288E-1
3.290993250E0,-2.332016081E-2,-1.630258411E-1,6.344710011E-3,1.648074941E-1
3.301009250E0,-2.402989194E-2,-1.730260104E-1,4.408591893E-3,1.747423007E-1
3.311024250E0,-2.405345067E-2,-1.837751865E-1,1.415523468E-3,1.853480277E-1
3.321039250E0,-2.556373179E-2,-1.921593547E-1,-4.620049149E-4,1.938528706E-1
3.331055250E0,-2.239163965E-2,-2.032341063E-1,-3.496677149E-3,2.044938000E-1
3.341070250E0,-2.520553395E-2,-2.128489166E-1,-3.944087774E-3,2.143724238E-1
3.351085250E0,-2.528298646E-2,-2.212293893E-1,-6.390981842E-3,2.227611204E-1
3.361101250E0,-2.503637783E-2,-2.317866981E-1,-5.747029092E-3,2.332057503E-1
3.371116250E0,-2.702343836E-2,-2.392871082E-1,-9.035423398E-3,2.409776447E-1
3.381132250E0,-2.635658160E-2,-2.450943887E-1,-7.990133017E-3,2.466369214E-1
3.391147250E0,-2.786899172E-2,-2.531310320E-1,-9.970192797E-3,2.548556548E-1
3.401162250E0,-2.962321602E-2,-2.602909207E-1,-5.256397650E-3,2.620239074E-1
3.411178250E0,-3.025234863E-2,-2.642349899E-1,-3.070780542E-3,2.659788792E-1
3.421193250E0,-3.251923248E-2,-2.725419104E-1,-3.377842717E-3,2.744959075E-1
3.431208250E0,-3.263627738E-2,-2.799052596E-1,-1.802854706E-3,2.818072590E-1
3.441224250E0,-3.230364993E-2,-2.833977342E-1,1.176689984E-3,2.852353171E-1
3.451239250E0,-3.174081817E-2,-2.888039351E-1,8.343890309E-3,2.906627134E-1
3.461254250E0,-3.190353885E-2,-2.931475341E-1,1.017587818E-2,2.950539968E-1
3.471270250E0,-3.333652020E-2,-2.979343235E-1,1.313238591E-2,3.000810629E-1
3.481285250E0,-3.393253312E-2,-3.013652563E-1,1.726667583E-2,3.037607160E-1
3.491300250E0,-3.591292724E-2,-3.023229241E-1,2.209272422E-2,3.052490414E-1
3.501316250E0,-3.606925532E-2,-3.071869314E-1,2.835914306E-2,3.105946603E-1
3.511331250E0,-3.310451284E-2,-3.086194396E-1,3.407736123E-2,3.122549180E-1
3.521346250E0,-3.403155878E-2,-3.094168007E-1,3.604171053E-2,3.133622640E-1
3.531362250E0,-3.375234082E-2,-3.094877005E-1,4.347368330E-2,3.143434720E-1
3.541377250E0,-3.429109976E-2,-3.123889267E-1,4.763966799E-2,3.178557205E-1
3.551393250E0,-3.489512950E-2,-3.128309250E-1,5.428701267E-2,3.194181232E-1
3.561408250E0,-3.372307494E-2,-3.136368096E-1,6.073612347E-2,3.212384952E-1
3.571423250E0,-3.140547872E-2,-3.118445575E-1,6.517283618E-2,3.201262731E-1
3.581439250E0,-3.092371300E-2,-3.101366758E-1,7.267416269E-2,3.200352600E-1
3.591454250E0,-3.237118199E-2,-3.092525601E-1,7.872916013E-2,3.207542985E-1
3.601469250E0,-2.643472701E-2,-3.065100312E-1,8.292496949E-2,3.186279093E-1
3.611485250E0,-2.789031528E-2,-3.080717921E-1,8.975202590E-2,3.220893121E-1
3.621500250E0,-2.453633025E-2,-3.023992777E-1,9.381520748E-2,3.175667612E-1
3.631515250E0,-2.496016212E-2,-3.003178537E-1,9.828565270E-2,3.169761702E-1
3.641531250E0,-2.058085985E-2,-2.967654765E-1,1.034761518E-1,3.149613211E-1
3.651546250E0,-1.726555824E-2,-2.927922606E-1,1.087000743E-1,3.127956418E-1
3.661561250E0,-1.762828231E-2,-2.872947156E-1,1.145233437E-1,3.097815460E-1
3.671577250E0,-1.686684601E-2,-2.822072208E-1,1.167744771E-1,3.058785453E-1
3.681592250E0,-1.259753108E-2,-2.781027555E-1,1.173909977E-1,3.021266072E-1
3.691607250E0,-1.213169657E-2,-2.745770514E-1,1.189734638E-1,2.994902675E-1
3.701623250E0,-6.935870275E-3,-2.680043876E-1,1.239189506E-1,2.953478701E-1
3.711638250E0,-3.910643049E-3,-2.603990436E-1,1.265153289E-1,2.895325257E-1
3.721654250E0,-3.409968689E-3,-2.540434003E-1,1.287558377E-1,2.848293223E-1
3.731669250E0,1.080244896E-3,-2.459145039E-1,1.281057149E-1,2.772835811E-1
3.741684250E0,2.248839941E-3,-2.397548705E-1,1.264548153E-1,2.710687653E-1
3.751700250E0,1.608140301E-3,-2.304230332E-1,1.275784820E-1,2.633887421E-1
3.761715250E0,6.754432339E-3,-2.262948751E-1,1.271534413E-1,2.596593740E-1
3.771730250E0,6.033990532E-3,-2.134902477E-1,1.225373074E-1,2.462313681E-1
3.781746250E0,9.540841915E-3,-2.090142816E-1,1.225924343E-1,2.425013454E-1
3.791761250E0,9.996727109E-3,-1.974891424E-1,1.213407293E-1,2.320031649E-1
3.801776250E0,1.144921500E-2,-1.879094988E-1,1.186464131E-1,2.225264829E-1
3.811792250E0,1.382839680E-2,-1.776310354E-1,1.109150052E-1,2.098717411E-1
3.821807250E0,1.625560224E-2,-1.720546484E-1,1.105903611E-1,2.051762038E-1
3.831822250E0,1.271572802E-2,-1.626512855E-1,1.025066003E-1,1.926777972E-1
3.841838250E0,1.266406290E-2,-1.509640068E-1,9.843756258E-2,1.806667196E-1
3.851853250E0,1.481252164E-2,-1.413875371E-1,9.264250845E-2,1.696834724E-1
3.861869250E0,1.685010456E-2,-1.280586720E-1,8.705040067E-2,1.557585367E-1
3.871884250E0,1.574807055E-2,-1.189964935E-1,7.945468277E-2,1.439486499E-1
3.881899250E0,1.507322490E-2,-1.074588820E-1,7.303512841E-2,1.308003953E-1
3.891915250E0,1.546287350E-2,-9.544489533E-2,6.625436246E-2,1.172112155E-1
3.901930250E0,1.351450477E-2,-8.722131699E-2,5.670160428E-2,1.049060146E-1
3.911945250E0,1.236231811E-2,-7.308775187E-2,5.111579597E-2,9.004149588E-2
3.921961250E0,1.337858010E-2,-6.413606554E-2,4.330208153E-2,7.853337872E-2
3.931976250E0,1.381209493E-2,-5.093926564E-2,3.143129125E-2,6.142889239E-2
3.941991250E0,9.484725073E-3,-4.030233249E-2,2.357363328E-2,4.764403635E-2
3.952007250E0,9.403431788E-3,-2.885871753E-2,1.743624359E-2,3.500389546E-2
3.962022250E0,5.357823335E-3,-1.812777668E-2,6.580666173E-3,2.001568699E-2
3.972037250E0,7.916122675E-3,-6.909755990E-3,-3.460913897E-3,1.106289524E-2
3.982053250E0,7.055655587E-3,6.169560365E-3,-1.134360395E-2,1.471472397E-2
3.992068250E0,3.784475615E-3,1.801607385E-2,-2.158943377E-2,2.837260692E-2
4.002083250E0,4.428694025E-3,2.647480369E-2,-2.812775970E-2,3.888057904E-2
4.012099250E0,1.507539651E-3,3.954931721E-2,-3.747159243E-2,5.450267339E-2
4.022114250E0,9.695811896E-4,5.190105364E-2,-4.978764802E-2,7.192683332E-2
4.032130250E0,-1.730987919E-3,6.072266027E-2,-5.554241687E-2,8.231159008E-2
4.042145000E0,-4.717457108E-3,7.528135926E-2,-6.620917469E-2,1.003652941E-1
4.052160000E0,-4.690606613E-3,8.666774631E-2,-7.517765462E-2,1.148258673E-1
4.062176000E0,-5.880506709E-3,9.715633839E-2,-8.294475824E-2,1.278818493E-1
4.072191000E0,-5.399873015E-3,1.057096273E-1,-9.110935032E-2,1.396588617E-1
4.082206000E0,-5.593218375E-3,1.152325571E-1,-9.920296073E-2,1.521547032E-1
4.092222000E0,-6.966153625E-3,1.273716092E-1,-1.077737361E-1,1.669947075E-1
4.102237000E0,-6.566146854E-3,1.357565820E-1,-1.139946133E-1,1.773914759E-1
4.112252000E0,-3.961806186E-3,1.484612972E-1,-1.207138151E-1,1.913851557E-1
4.122268000E0,-8.002353832E-3,1.555799246E-1,-1.255415827E-1,2.000745851E-1
4.132283000E0,-4.079867620E-3,1.654287577E-1,-1.313754916E-1,2.112885207E-1
4.142298000E0,-5.808258895E-3,1.764859408E-1,-1.387439221E-1,2.245682504E-1
4.152314000E0,-5.189598538E-3,1.835850477E-1,-1.435636580E-1,2.331114016E-1
4.162329000E0,-2.636426128E-3,1.926408559E-1,-1.466334760E-1,2.421132512E-1
4.172345000E0,-1.144523267E-3,2.004625648E-1,-1.523515582E-1,2.517886954E-1
4.182360000E0,-4.078929487E-4,2.102422267E-1,-1.568261981E-1,2.622907103E-1
4.192375000E0,1.053137472E-3,2.173115909E-1,-1.570796072E-1,2.681407087E-1
4.202391000E0,3.443590598E-3,2.259644866E-1,-1.599278599E-1,2.768550666E-1
4.212406000E0,3.636641894E-3,2.320213765E-1,-1.609794497E-1,2.824208341E-1
4.222421000E0,6.919520441E-3,2.400734425E-1,-1.611586809E-1,2.892321870E-1
4.232437000E0,8.275059052E-3,2.446424514E-1,-1.615371853E-1,2.932791637E-1
4.242452000E0,8.807690814E-3,2.528910637E-1,-1.630895436E-1,3.010476121E-1
4.252467000E0,1.341266930E-2,2.589077652E-1,-1.606086940E-1,3.049725941E-1
4.262483000E0,1.397486217E-2,2.633003592E-1,-1.618382782E-1,3.093767998E-1
4.272498000E0,1.643955894E-2,2.695171237E-1,-1.578220576E-1,3.127579590E-1
4.282513000E0,1.987077668E-2,2.752261460E-1,-1.564252228E-1,3.171957274E-1
4.292529000E0,2.427615784E-2,2.795433700E-1,-1.518809199E-1,3.190636949E-1
4.302544000E0,2.537497878E-2,2.855709195E-1,-1.482696682E-1,3.227669967E-1
4.312560000E0,2.748916671E-2,2.876112461E-1,-1.460696757E-1,3.237471750E-1
4.322575000E0,2.765428275E-2,2.928049564E-1,-1.397840828E-1,3.256364409E-1
4.332590000E0,3.121350147E-2,2.914342880E-1,-1.356594115E-1,3.229732231E-1
4.342606000E0,3.088593297E-2,2.984631658E-1,-1.298039109E-1,3.269300498E-1
4.352621000E0,3.426509723E-2,3.000297844E-1,-1.221355572E-1,3.257438607E-1
4.362636000E0,3.419372439E-2,3.037057221E-1,-1.186372265E-1,3.278432063E-1
4.372652000E0,3.648770601E-2,3.064307272E-1,-1.123714820E-1,3.284181683E-1
4.382667000E0,3.829838708E-2,3.035001755E-1,-1.069913581E-1,3.240775735E-1
4.392682000E0,3.725563735E-2,3.048793077E-1,-9.908118099E-2,3.227327923E-1
4.402698000E0,4.125996679E-2,3.077432513E-1,-8.954466879E-2,3.231509575E-1
4.412713000E0,3.885893524E-2,3.065995872E-1,-8.445437253E-2,3.203839334E-1
4.422728000E0,4.366993532E-2,3.085492849E-1,-7.541507483E-2,3.206199588E-1
4.432744000E0,4.030429944E-2,3.057524264E-1,-6.814078242E-2,3.158356361E-1
4.442759000E0,4.166037962E-2,3.051066101E-1,-5.973744765E-2,3.136784873E-1
4.452775000E0,4.075529799E-2,3.030640781E-1,-5.582132563E-2,3.108453798E-1
4.462790000E0,4.069431126E-2,3.028672934E-1,-4.661237821E-2,3.091234998E-1
4.472805000E0,3.822028264E-2,2.971872389E-1,-3.652723506E-2,3.018530833E-1
4.482821000E0,3.809431568E-2,2.971315682E-1,-3.160118684E-2,3.012257969E-1
4.492836000E0,3.543836996E-2,2.923133373E-1,-2.144132182E-2,2.952332900E-1
4.502851000E0,3.389586881E-2,2.888940871E-1,-1.487583108E-2,2.912559250E-1
4.512867000E0,3.304183111E-2,2.822250724E-1,-8.560716175E-3,2.842816208E-1
4.522882000E0,3.287991136E-2,2.790729403E-1,-3.732671496E-3,2.810279834E-1
4.532897000E0,3.018621728E-2,2.724341154E-1,5.345283542E-3,2.741534735E-1
4.542913000E0,2.890470438E-2,2.657392025E-1,9.752016515E-3,2.674844061E-1
4.552928000E0,2.510527708E-2,2.611554563E-1,1.207412221E-2,2.626370723E-1
4.562943000E0,2.501286566E-2,2.558560371E-1,2.204739302E-2,2.580194619E-1
4.572959000E0,2.195265517E-2,2.474779487E-1,2.657334134E-2,2.498667577E-1
4.582974000E0,1.908097044E-2,2.399353385E-1,2.982239798E-2,2.425333493E-1
4.592990000E0,1.737532951E-2,2.311468571E-1,3.380530700E-2,2.342510841E-1
4.603005000E0,1.548022404E-2,2.240247726E-1,3.435099125E-2,2.271711397E-1
4.613020000E0,1.293016039E-2,2.154206187E-1,3.878729790E-2,2.192662456E-1
4.623036000E0,8.993742056E-3,2.076194137E-1,4.256819189E-2,2.121291100E-1
4.633051000E0,9.028609842E-3,1.939016581E-1,4.584429786E-2,1.994519201E-1
4.643066000E0,6.059717387E-3,1.873737276E-1,4.798015207E-2,1.935141570E-1
4.653082000E0,3.332917579E-3,1.752349287E-1,4.587205127E-2,1.811701788E-1
4.663097000E0,1.366173383E-3,1.661245227E-1,4.954374954E-2,1.733603374E-1
4.673112000E0,8.366605034E-4,1.571061015E-1,5.126396567E-2,1.652604651E-1
4.683128000E0,-1.906129066E-3,1.438137293E-1,4.879947752E-2,1.518795940E-1
4.693143000E0,-2.595041413E-3,1.315429211E-1,5.234549195E-2,1.415991697E-1
4.703158000E0,-6.012675818E-3,1.194582880E-1,4.932466894E-2,1.293806701E-1
4.713174000E0,-7.196433377E-3,1.093492284E-1,4.996953160E-2,1.204408423E-1
4.723189000E0,-1.018796209E-2,9.655114263E-2,4.962838069E-2,1.090362045E-1
4.733205000E0,-8.780718781E-3,8.363261074E-2,4.653449357E-2,9.610917590E-2
4.743220000E0,-7.432626095E-3,7.183586806E-2,4.405722395E-2,8.459713265E-2
4.753235000E0,-1.234680414E-2,5.794168264E-2,4.432231933E-2,7.398749996E-2
4.763251000E0,-1.413671486E-2,4.664162174E-2,4.052465409E-2,6.338402933E-2
4.773266000E0,-1.266953163E-2,3.432525694E-2,3.838109225E-2,5.302686619E-2
4.783281000E0,-1.656653546E-2,2.108322456E-2,3.396317735E-2,4.327181382E-2
4.793297000E0,-1.458682958E-2,8.854459040E-3,3.241189942E-2,3.662933614E-2
4.803312000E0,-1.416977867E-2,-5.699183792E-3,3.051226586E-2,3.412127916E-2
4.813327000E0,-1.731541753E-2,-1.839574240E-2,2.714441717E-2,3.708161817E-2
4.823343000E0,-1.557956729E-2,-3.056026436E-2,2.557981014E-2,4.278994464E-2
4.833358000E0,-1.485701557E-2,-4.249303043E-2,2.061457373E-2,4.951110175E-2
4.843374000E0,-1.724107750E-2,-5.427751690E-2,1.925183460E-2,6.011602723E-2
4.853389000E0,-1.819308102E-2,-6.788584590E-2,1.576674730E-2,7.202823468E-2
4.863404000E0,-1.767669432E-2,-7.684232295E-2,9.843077511E-3,7.946127543E-2
4.873420000E0,-1.991904527E-2,-9.200750291E-2,1.234741975E-2,9.494528809E-2
4.883435000E0,-1.860344410E-2,-1.034002379E-1,8.988108486E-3,1.054442195E-1
4.893450000E0,-1.988375001E-2,-1.155776531E-1,7.251251489E-3,1.174995236E-1
4.903466000E0,-1.854231581E-2,-1.257093847E-1,2.801109571E-3,1.271004055E-1
4.913481000E0,-2.283154614E-2,-1.367480606E-1,1.814217772E-3,1.386528145E-1
4.923496000E0,-2.334047668E-2,-1.490686536E-1,9.526852518E-4,1.508878688E-1
4.933512000E0,-2.445802651E-2,-1.599751413E-1,-1.834028866E-3,1.618443838E-1
4.943527000E0,-2.094052359E-2,-1.686013937E-1,-2.727519255E-3,1.699187301E-1
4.953543000E0,-2.509359829E-2,-1.800930798E-1,-3.332646098E-3,1.818634449E-1
4.963558000E0,-2.517136186E-2,-1.906224191E-1,-3.946770914E-3,1.923176568E-1
4.973573000E0,-2.800288238E-2,-1.976992041E-1,-3.237589728E-3,1.996988200E-1
4.983589000E0,-2.772458084E-2,-2.092482597E-1,-8.934754878E-4,2.110788593E-1
4.993604000E0,-2.835996449E-2,-2.165589333E-1,-1.516103745E-3,2.184132728E-1
5.003619000E0,-2.754556946E-2,-2.269053161E-1,1.819239231E-3,2.285784122E-1
5.013635000E0,-3.004235961E-2,-2.321788073E-1,3.318407573E-3,2.341378947E-1
5.023650000E0,-2.994142659E-2,-2.406593710E-1,3.963425290E-3,2.425471720E-1
5.033664875E0,-2.971974574E-2,-2.492948472E-1,8.238695562E-3,2.511952632E-1
5.043680875E0,-3.259516135E-2,-2.547205091E-1,1.100385562E-2,2.570332024E-1
5.053695875E0,-3.279315680E-2,-2.592613399E-1,1.387746260E-2,2.616952760E-1
5.063710875E0,-3.400036693E-2,-2.678628266E-1,1.876409724E-2,2.706632782E-1
5.073726875E0,-3.692213446E-2,-2.728044689E-1,2.030627057E-2,2.760396111E-1
5.083741875E0,-3.570906445E-2,-2.787848413E-1,2.284985781E-2,2.819897889E-1
5.093757875E0,-3.802373260E-2,-2.813654244E-1,2.886206098E-2,2.853862731E-1
5.103772875E0,-3.705780208E-2,-2.859340906E-1,3.367572278E-2,2.902854443E-1
5.113787875E0,-3.725238144E-2,-2.872683704E-1,3.719938919E-2,2.920524801E-1
5.123803875E0,-3.508963063E-2,-2.963886559E-1,4.524746537E-2,3.018689296E-1
5.133818875E0,-3.640297428E-2,-2.972418070E-1,4.768819362E-2,3.032359348E-1
5.143833875E0,-3.806372359E-2,-2.993840575E-1,5.456074700E-2,3.066863806E-1
5.153849875E0,-3.779130057E-2,-3.000200391E-1,6.015912816E-2,3.083169261E-1
5.163864875E0,-3.744722158E-2,-3.054299951E-1,6.562074274E-2,3.146360726E-1
5.173879875E0,-3.421617672E-2,-3.037783802E-1,7.121901214E-2,3.138856459E-1
5.183895875E0,-3.298633173E-2,-3.039357662E-1,7.531122863E-2,3.148600153E-1
5.193910875E0,-3.381516412E-2,-3.058706820E-1,8.252511919E-2,3.186074932E-1
5.203926875E0,-3.066571057E-2,-3.051638901E-1,8.526364714E-2,3.183320203E-1
5.213941875E0,-3.008268774E-2,-3.041983545E-1,9.266731143E-2,3.194195322E-1
5.223956875E0,-3.122491762E-2,-3.026172519E-1,9.697870165E-2,3.193071643E-1
5.233972875E0,-2.797121927E-2,-3.048839271E-1,1.008393690E-1,3.223432587E-1
5.243987875E0,-2.357434109E-2,-3.012284636E-1,1.062328070E-1,3.202807302E-1
5.254002875E0,-2.213631198E-2,-2.996160686E-1,1.078816429E-1,3.192150588E-1
5.264018875E0,-2.229317278E-2,-2.956751287E-1,1.128380522E-1,3.172588743E-1
5.274033875E0,-1.971936785E-2,-2.944835126E-1,1.155552194E-1,3.169580436E-1
5.284048875E0,-1.792945713E-2,-2.903220356E-1,1.201603562E-1,3.147171126E-1
5.294064875E0,-1.730043627E-2,-2.850740552E-1,1.228822619E-1,3.109124834E-1
5.304079875E0,-1.339677535E-2,-2.791309357E-1,1.252665967E-1,3.062438131E-1
5.314095875E0,-9.454793297E-3,-2.776275277E-1,1.259444505E-1,3.050056424E-1
5.324110875E0,-6.125576328E-3,-2.722689807E-1,1.276488751E-1,3.007692735E-1
5.334125875E0,-6.398361176E-3,-2.678749263E-1,1.265293658E-1,2.963234645E-1
5.344141875E0,-6.182644982E-3,-2.634820342E-1,1.265629083E-1,2.923682219E-1
5.354156875E0,-1.015910995E-3,-2.540363371E-1,1.268634647E-1,2.839539247E-1
5.364171875E0,-3.021271434E-3,-2.459461689E-1,1.237667352E-1,2.753485987E-1
5.374187875E0,2.859100234E-3,-2.435834557E-1,1.274372488E-1,2.749205826E-1
5.384202875E0,4.204262514E-3,-2.354874462E-1,1.217005327E-1,2.651094732E-1
5.394217875E0,6.440702826E-3,-2.258574814E-1,1.195455343E-1,2.556251539E-1
5.404233875E0,9.579771198E-3,-2.197721601E-1,1.149691567E-1,2.482125729E-1
5.414248875E0,7.251653355E-3,-2.119376510E-1,1.128051803E-1,2.401981746E-1
5.424264875E0,8.503605612E-3,-2.024232298E-1,1.123673618E-1,2.316762812E-1
5.434279875E0,1.141041610E-2,-1.904000491E-1,1.056349799E-1,2.180392746E-1
5.444294875E0,1.014674641E-2,-1.829911470E-1,1.008423567E-1,2.091838838E-1
5.454310875E0,1.290788129E-2,-1.745634973E-1,9.395604581E-2,1.986624437E-1
5.464325875E0,1.502030063E-2,-1.679008007E-1,8.876048774E-2,1.905117122E-1
5.474340875E0,1.315741427E-2,-1.579944938E-1,8.443785459E-2,1.796249674E-1
5.484356875E0,1.092941407E-2,-1.455788463E-1,7.707688212E-2,1.650863360E-1
5.494371875E0,1.136536151E-2,-1.341969222E-1,6.788678467E-2,1.508197630E-1
5.504386875E0,1.100796461E-2,-1.275448799E-1,6.333544105E-2,1.428294429E-1
5.514402875E0,1.055524405E-2,-1.153161600E-1,5.238436908E-2,1.270958381E-1
5.524417875E0,1.234835107E-2,-1.054707170E-1,4.679386318E-2,1.160440414E-1
5.534433875E0,9.247318842E-3,-9.386088699E-2,3.715186566E-2,1.013688322E-1
5.544448875E0,6.461386103E-3,-8.049661666E-2,3.023111075E-2,8.622861974E-2
5.554463875E0,9.530820884E-3,-7.045102119E-2,2.054764703E-2,7.400262652E-2
5.564479875E0,7.762215100E-3,-6.102636456E-2,1.374060567E-2,6.303390675E-2
5.574494875E0,7.318438031E-3,-5.107245222E-2,5.467992276E-3,5.188307865E-2
5.584509875E0,4.213991575E-3,-3.947625309E-2,-4.212598316E-3,3.992340501E-2
5.594525875E0,1.336612273E-3,-2.929343656E-2,-9.528622031E-3,3.083320605E-2
5.604540875E0,3.274594434E-3,-1.698670350E-2,-2.052907459E-2,2.684611645E-2
5.614555875E0,9.392211214E-4,-6.953471340E-3,-2.514967695E-2,2.611013502E-2
5.624571875E0,2.984646126E-4,2.980118617E-3,-3.543534130E-2,3.556168726E-2
5.634586875E0,9.940107120E-4,1.711321808E-2,-4.465081915E-2,4.782829645E-2
5.644602875E0,5.316860043E-4,2.706518583E-2,-5.246639624E-2,5.903837488E-2
5.654617875E0,-2.186666476E-3,3.992266953E-2,-6.050394475E-2,7.252122712E-2
5.664632875E0,-2.278811764E-3,5.218838900E-2,-6.792563945E-2,8.568963429E-2
5.674648875E0,-4.957484081E-3,6.197578460E-2,-7.556825131E-2,9.785772903E-2
5.684663875E0,-4.431243520E-3,7.141987979E-2,-8.600224555E-2,1.118786011E-1
5.694678875E0,-7.201931439E-3,8.396229893E-2,-9.096890688E-2,1.240035382E-1
5.704694875E0,-7.053593174E-3,9.630258381E-2,-9.563955665E-2,1.359075628E-1
5.714709875E0,-7.993831299E-3,1.035369188E-1,-1.014463753E-1,1.451728691E-1
5.724724875E0,-5.438528024E-3,1.117706075E-1,-1.083934978E-1,1.557928004E-1
5.734740875E0,-6.328775547E-3,1.254698783E-1,-1.130026057E-1,1.689743551E-1
5.744755875E0,-5.687220022E-3,1.334116906E-1,-1.169038713E-1,1.774754597E-1
5.754771875E0,-4.231991712E-3,1.437869966E-1,-1.251754612E-1,1.906869325E-1
5.764786875E0,-2.387220040E-3,1.529418826E-1,-1.278583258E-1,1.993606525E-1
5.774801875E0,-4.503586795E-3,1.615062952E-1,-1.310929954E-1,2.080623443E-1
5.784817875E0,-1.606333884E-3,1.720651984E-1,-1.340174079E-1,2.181047419E-1
5.794832875E0,-1.975555439E-3,1.830884516E-1,-1.354723871E-1,2.277675385E-1
5.804847875E0,5.728234537E-4,1.888355613E-1,-1.411065757E-1,2.357334576E-1
5.814863875E0,2.578466432E-3,1.977039129E-1,-1.414707750E-1,2.431202703E-1
5.824878875E0,5.195821170E-3,2.058270872E-1,-1.430596262E-1,2.507146646E-1
5.834893875E0,3.724971088E-3,2.135608047E-1,-1.441764981E-1,2.576993506E-1
5.844909875E0,5.531659815E-3,2.214671969E-1,-1.450457424E-1,2.647953662E-1
5.854924875E0,7.463737857E-3,2.318465114E-1,-1.440446377E-1,2.730519545E-1
5.864940875E0,1.197486650E-2,2.351240516E-1,-1.424099803E-1,2.751496312E-1
5.874955875E0,1.233697683E-2,2.433830202E-1,-1.434421986E-1,2.827775802E-1
5.884970875E0,1.257746108E-2,2.495903373E-1,-1.395483911E-1,2.862294228E-1
5.894986875E0,1.717800833E-2,2.547274530E-1,-1.394749731E-1,2.909199673E-1
5.905001875E0,1.898443140E-2,2.595491111E-1,-1.361641288E-1,2.937121375E-1
5.915016875E0,1.730778255E-2,2.684162557E-1,-1.332464516E-1,3.001690566E-1
5.925032875E0,2.052275091E-2,2.711251974E-1,-1.328264624E-1,3.026101867E-1
5.935047875E0,2.249831520E-2,2.775548100E-1,-1.245276183E-1,3.050409390E-1
5.945062875E0,2.430953085E-2,2.804259658E-1,-1.222719103E-1,3.068877574E-1
5.955078875E0,2.632209286E-2,2.846120894E-1,-1.169923991E-1,3.088431891E-1
5.965093875E0,2.947021648E-2,2.871178389E-1,-1.119853929E-1,3.095898501E-1
5.975109875E0,3.321456164E-2,2.928760052E-1,-1.083931327E-1,3.140519586E-1
5.985124875E0,3.339112923E-2,2.947735190E-1,-1.019592062E-1,3.136910499E-1
5.995139875E0,3.232354298E-2,2.949811220E-1,-9.581456333E-2,3.118318526E-1
6.005155875E0,3.201222047E-2,2.976669371E-1,-9.037985653E-2,3.127281666E-1
6.015170875E0,3.683646023E-2,2.988204658E-1,-8.392135054E-2,3.125594162E-1
6.025185875E0,3.405665234E-2,3.001784086E-1,-8.215487003E-2,3.130756382E-1
6.035202333E0,3.772634640E-2,3.020161092E-1,-7.411511242E-2,3.132571744E-1
6.045217333E0,3.546851873E-2,3.025308847E-1,-6.741380692E-2,3.119736742E-1
6.055233333E0,3.413291276E-2,3.035112619E-1,-6.119176000E-2,3.114940984E-1
6.065248333E0,3.885895759E-2,3.012081981E-1,-5.419617146E-2,3.085022239E-1
6.075263333E0,3.662976623E-2,2.983470261E-1,-4.746923968E-2,3.043123666E-1
6.085279333E0,3.654215112E-2,3.001105785E-1,-4.351790994E-2,3.054431152E-1
6.095294333E0,3.660833836E-2,2.980459929E-1,-3.617285565E-2,3.024567073E-1
